date,open,high,low,close,volume
2006-03-13,51.1688,51.8438,50.9531,51.3656,2144117.0
2006-03-14,51.5625,51.5625,50.5312,50.8875,4058933.0
2006-03-16,51.15,51.5625,50.625,51.3469,2958683.0
2006-03-17,50.8125,52.6875,50.8125,52.4625,6033776.0
2006-03-20,52.6875,54.5625,52.6875,53.5406,10167280.0
2006-03-21,53.6719,55.1063,53.5687,54.3844,11415963.0
2006-03-22,54.4688,54.525,52.8,53.2031,11626261.0
2006-03-23,52.875,54.2344,52.3125,53.7562,8208949.0
2006-03-24,54.0,54.8906,53.4375,54.5719,5850309.0
2006-03-27,54.8438,57.6469,54.8438,57.2156,13767723.0
2006-03-28,58.125,58.7812,57.5625,57.9375,11645792.0
2006-03-29,57.9844,58.9219,57.4031,58.425,6237056.0
2006-03-30,59.0625,60.0938,57.6094,59.2969,13554709.0
2006-03-31,60.0,61.0687,59.25,59.7188,10482149.0
2006-04-03,59.8312,60.9,58.9875,59.5594,5046485.0
2006-04-04,59.6437,60.825,59.0625,59.8125,6519200.0
2006-04-05,60.3281,60.6562,59.6719,60.0187,5408160.0
2006-04-07,60.2812,60.75,56.8219,57.4688,5568992.0
2006-04-10,58.875,60.9281,56.5594,58.4156,3792213.0
2006-04-12,58.1531,59.9719,56.9062,57.1875,5316261.0
2006-04-13,57.1875,58.425,55.5938,58.0406,5640928.0
2006-04-17,59.9906,59.9906,57.9562,58.9406,6519669.0
2006-04-18,59.25,60.2812,58.9969,59.3906,3310805.0
2006-04-19,59.7938,60.45,57.0187,58.05,13927413.0
2006-04-20,58.125,58.7812,56.9156,57.6469,5574016.0
2006-04-21,57.75,58.1906,56.8125,57.3375,7529739.0
2006-04-24,57.5625,58.125,56.8125,57.375,5861675.0
2006-04-25,57.375,57.375,55.6969,56.8125,4566357.0
2006-04-26,56.25,57.375,56.25,57.1312,5825045.0
2006-04-27,57.75,59.325,54.9844,55.5094,14061968.0
2006-04-28,55.5094,55.6406,53.0812,54.3469,11919589.0
2006-05-02,54.3937,55.2,52.6875,53.2687,14313051.0
2006-05-03,53.2687,54.1875,52.2469,52.5469,13786581.0
2006-05-04,52.5,54.2812,52.5,53.1281,10980555.0
2006-05-05,53.8125,54.9375,53.4562,54.7406,10023979.0
2006-05-08,55.2938,56.4281,54.3,54.5438,18494768.0
2006-05-09,56.0438,56.0438,53.625,54.2625,14606507.0
2006-05-10,54.6562,55.1437,53.7375,53.925,7752283.0
2006-05-11,54.5625,54.5625,52.5,52.8187,6695280.0
2006-05-12,52.875,52.9688,51.75,52.5844,5594005.0
2006-05-15,52.5844,53.2313,49.725,50.7281,7364725.0
2006-05-16,51.0,52.5,47.25,51.3844,10245707.0
2006-05-17,51.75,52.5,51.0938,52.3125,4372507.0
2006-05-18,51.5625,51.75,48.75,49.4062,8553627.0
2006-05-19,50.9906,50.9906,47.8125,49.0594,10433152.0
2006-05-22,50.2969,50.325,38.4562,44.0625,14492939.0
2006-05-23,44.0812,45.5062,42.75,44.85,15778325.0
2006-05-24,44.85,46.0125,42.9375,43.7906,15090149.0
2006-05-25,43.3031,44.3906,41.2594,43.3594,11282853.0
2006-05-26,43.5187,48.75,43.5187,47.8594,7029104.0
2006-05-29,46.875,48.0,45.75,46.1906,6813744.0
2006-05-30,45.975,46.5,45.0,45.225,7395669.0
2006-05-31,43.5,44.5312,42.7687,44.2969,8076224.0
2006-06-01,44.5406,45.9,41.0906,41.9344,10945659.0
2006-06-02,42.1125,45.1875,42.0,44.5687,8000656.0
2006-06-05,46.5,46.5,43.6875,45.1312,6206512.0
2006-06-06,45.375,45.7125,42.2156,44.6625,4494843.0
2006-06-07,43.5187,44.7938,41.4844,43.2844,6570021.0
2006-06-08,43.125,43.2,40.1344,41.1844,5794469.0
2006-06-09,42.5625,45.6562,40.875,44.9062,7257157.0
2006-06-12,45.0,45.6562,41.925,44.8594,6950005.0
2006-06-13,44.0625,44.0625,41.25,41.7188,4145307.0
2006-06-14,41.2687,44.9813,40.0312,41.1844,5784645.0
2006-06-15,41.625,45.0,41.2594,42.5906,4585664.0
2006-06-16,43.125,44.5969,43.125,43.7344,3981600.0
2006-06-19,43.125,44.4375,38.4938,43.9969,2891611.0
2006-06-20,43.1437,43.9406,42.1875,42.5719,2237733.0
2006-06-21,41.5594,43.3125,41.5594,42.5625,3517904.0
2006-06-22,42.8719,44.3625,42.8719,44.0531,3410976.0
2006-06-23,42.375,46.5,42.375,45.8531,5501307.0
2006-06-26,45.8438,47.0531,45.0187,45.3375,2959451.0
2006-06-27,45.5438,47.3063,44.0906,46.6594,3398629.0
2006-06-28,45.375,48.0,45.0938,47.4469,3332821.0
2006-06-29,48.7313,49.5938,45.375,45.9094,9290133.0
2006-06-30,46.875,48.9375,46.8,48.1969,2187589.0
2006-07-03,48.6562,48.6562,46.7906,47.7188,3059216.0
2006-07-04,47.9062,48.75,46.875,48.3,2601963.0
2006-07-05,47.625,48.1875,46.7438,47.9156,4661429.0
2006-07-06,46.875,47.7188,46.3125,46.6031,1903216.0
2006-07-07,47.4188,47.5312,45.6,46.2375,4559515.0
2006-07-10,45.0187,48.375,45.0187,47.925,3351419.0
2006-07-11,46.9125,48.3094,46.0594,47.1281,1676240.0
2006-07-12,46.6688,47.775,45.8438,47.1375,2209301.0
2006-07-13,47.4,48.1875,46.4062,47.8312,2553061.0
2006-07-14,47.25,47.3531,46.1531,46.6406,2664469.0
2006-07-17,46.5,46.5,44.625,44.8406,3466165.0
2006-07-18,45.4688,45.5625,42.9562,43.2656,3411093.0
2006-07-19,43.5938,45.3937,42.9469,44.7656,3412277.0
2006-07-20,47.25,48.0,44.0625,44.3719,2315808.0
2006-07-21,43.3219,45.0,43.3219,43.9688,1296779.0
2006-07-24,43.125,45.0,42.4313,43.4906,1863013.0
2006-07-25,44.8125,46.9688,44.25,46.5281,5637035.0
2006-07-26,46.4813,50.5312,45.9938,50.0719,7094645.0
2006-07-27,49.7062,50.0625,48.375,48.825,10353243.0
2006-07-28,48.7313,48.7313,45.75,46.1813,3710741.0
2006-07-31,45.9188,47.25,45.0187,45.3375,2024123.0
2006-08-01,45.375,46.3969,45.1875,46.1719,2198965.0
2006-08-02,46.125,46.3125,45.4688,45.6469,1716725.0
2006-08-03,46.5,46.5,44.1,44.5781,7824683.0
2006-08-04,44.6344,45.1875,43.5187,43.8563,5920864.0
2006-08-07,44.0531,44.7188,43.5938,44.4656,3395493.0
2006-08-08,44.7938,45.8063,44.4562,45.675,1963344.0
2006-08-09,45.7594,46.2938,44.8312,45.9469,2290992.0
2006-08-10,45.3937,46.2938,44.9531,45.9469,1744496.0
2006-08-11,46.1531,47.325,45.5719,46.8187,2865733.0
2006-08-14,47.5969,47.775,46.9031,47.1,1283936.0
2006-08-16,47.3438,49.1063,47.3438,48.675,5499968.0
2006-08-17,49.4062,49.4062,47.2594,47.6437,3652549.0
2006-08-18,48.1219,48.1406,47.2687,47.6437,1095264.0
2006-08-21,47.625,48.1406,47.2594,47.4188,1106565.0
2006-08-22,47.7938,48.0844,47.4469,47.6531,1323173.0
2006-08-23,47.9437,48.6937,47.2594,48.0187,2310987.0
2006-08-24,47.0719,50.325,47.0719,49.9781,5991707.0
2006-08-25,50.0625,52.2,49.5938,51.4781,8507451.0
2006-08-28,51.45,51.5625,50.2594,50.625,2429312.0
2006-08-29,50.6719,51.7313,50.5031,50.9156,2889323.0
2006-08-30,43.875,51.3375,43.875,50.7375,3125472.0
2006-08-31,50.8125,51.5438,48.0187,48.7594,8141301.0
2006-09-01,49.275,51.0,48.7687,50.8688,2566016.0
2006-09-04,51.675,51.675,50.8312,51.2906,1374363.0
2006-09-05,51.2812,51.525,50.4938,50.8312,1674832.0
2006-09-06,51.375,51.375,50.4375,50.7188,1306720.0
2006-09-07,50.625,50.8031,49.8844,50.2219,2097648.0
2006-09-08,50.2219,50.6063,49.6688,50.2687,1287205.0
2006-09-11,51.3,51.3,48.0187,48.4969,3076421.0
2006-09-12,48.75,48.9375,47.1188,48.6375,1263125.0
2006-09-13,48.8438,49.6875,48.0563,48.6188,3893323.0
2006-09-14,48.75,50.6063,48.5812,48.825,4269387.0
2006-09-15,48.9188,48.9375,47.5594,47.8219,4993141.0
2006-09-18,47.8125,50.4375,47.8125,48.6375,3488581.0
2006-09-19,48.375,49.2469,46.9031,47.5219,7233499.0
2006-09-20,47.3812,47.7938,46.5563,47.55,3842651.0
2006-09-21,47.7188,48.7313,47.6719,48.3094,5626880.0
2006-09-22,48.375,50.4,48.0,50.2031,5676400.0
2006-09-25,50.25,50.7938,49.9125,50.25,2264885.0
2006-09-26,50.4281,51.1312,49.4156,50.925,5588773.0
2006-09-27,51.3937,51.75,50.7562,51.5438,3710384.0
2006-09-28,51.375,51.375,49.7625,50.5687,4606229.0
2006-09-29,50.4375,50.4375,49.1437,49.3406,1384368.0
2006-10-03,49.6875,50.0438,48.9,49.3969,2502565.0
2006-10-04,49.4062,49.6688,48.1875,48.375,2293781.0
2006-10-05,48.75,49.125,48.3375,48.5719,2501957.0
2006-10-06,48.75,49.125,48.3937,48.5531,1835451.0
2006-10-09,48.0187,49.125,48.0187,48.8531,2980165.0
2006-10-10,48.825,49.275,48.3,48.3937,1651365.0
2006-10-11,48.75,48.75,47.3438,47.5969,1847323.0
2006-10-12,47.625,48.8719,47.4375,48.6656,3421787.0
2006-10-13,48.9375,49.125,48.4688,48.7313,2689093.0
2006-10-16,50.625,50.625,48.4031,48.6656,4269435.0
2006-10-17,48.9188,49.0312,47.25,47.5406,5847259.0
2006-10-18,46.9219,48.75,46.9219,48.6469,3029339.0
2006-10-19,48.75,49.3594,48.1875,48.5062,2148859.0
2006-10-20,48.7031,49.125,47.8125,47.8688,1809781.0
2006-10-23,48.0,48.375,47.8125,47.8969,1597109.0
2006-10-26,47.8969,48.7031,47.4562,48.1781,3621365.0
2006-10-27,48.75,48.75,47.7656,48.5531,2869371.0
2006-10-30,48.1969,49.3031,47.8688,49.125,4154661.0
2006-10-31,47.8125,48.7125,47.5219,48.0187,11637115.0
2006-11-01,47.8125,48.4688,47.25,47.6063,6057984.0
2006-11-02,47.4562,47.9719,47.25,47.3531,1343291.0
2006-11-03,47.4375,48.375,46.4625,46.8937,2979259.0
2006-11-06,46.7812,47.25,46.5187,46.8844,3164160.0
2006-11-07,47.25,47.4375,46.5187,47.0719,2475403.0
2006-11-08,47.0719,47.8125,46.0312,47.4844,2521077.0
2006-11-09,46.8656,48.2438,46.5,48.0844,1396032.0
2006-11-10,48.5625,48.5625,47.5875,47.8125,1775077.0
2006-11-13,48.0938,49.8375,47.4562,49.5187,3630416.0
2006-11-14,49.5469,50.3063,48.75,49.8563,5359648.0
2006-11-15,48.2062,50.175,48.2062,49.7344,4413509.0
2006-11-16,49.875,50.2219,49.1531,49.6969,2216000.0
2006-11-17,49.875,50.2313,49.1719,49.575,2449125.0
2006-11-20,49.6875,49.6875,47.6063,47.9625,4562331.0
2006-11-21,47.1094,49.1344,47.1094,48.7313,2834965.0
2006-11-22,46.9031,49.275,46.9031,48.5719,1961195.0
2006-11-23,48.75,49.3125,48.2344,48.8063,1695365.0
2006-11-24,49.3125,49.3125,48.0187,48.2812,2929611.0
2006-11-27,48.45,48.6562,48.0,48.4594,1319840.0
2006-11-28,48.0375,48.7406,47.8125,48.4781,2468325.0
2006-11-29,48.7125,48.7125,47.8125,48.0187,957579.0
2006-11-30,48.375,50.5594,48.0656,50.0812,5007061.0
2006-12-01,50.25,50.25,49.3688,49.7438,2648688.0
2006-12-04,50.0625,50.4375,49.1437,50.2594,1584432.0
2006-12-05,51.375,51.375,49.5187,50.0531,2700315.0
2006-12-06,50.2313,50.5312,49.125,50.3719,3293765.0
2006-12-07,50.625,50.625,49.1906,49.4719,1294123.0
2006-12-08,50.0438,50.0438,48.6281,49.1719,2078059.0
2006-12-11,49.4062,49.4062,47.0812,47.5125,4869499.0
2006-12-12,48.5438,48.5438,46.9031,47.6063,7526432.0
2006-12-13,47.4375,47.775,45.5625,46.0406,2537840.0
2006-12-14,46.8281,46.8563,45.3937,46.3969,3286773.0
2006-12-15,46.8281,47.2969,46.3781,46.5,1783408.0
2006-12-18,46.875,48.6562,45.9562,48.3094,2424677.0
2006-12-19,48.1875,48.1875,45.9562,46.4156,2440917.0
2006-12-20,46.65,47.8125,46.65,47.4656,3232437.0
2006-12-21,47.55,48.0,46.3594,47.4281,1852565.0
2006-12-22,47.4281,48.7313,47.1562,48.1219,1694123.0
2006-12-26,50.2781,50.2781,47.8312,48.3094,1400624.0
2006-12-27,48.5625,50.4375,47.925,50.0906,4452901.0
2006-12-28,50.25,50.7281,48.9562,49.5,5251909.0
2006-12-29,49.5187,49.6312,48.6937,49.0312,1305915.0
2007-01-02,49.6312,49.875,48.825,49.6594,1172325.0
2007-01-03,49.5938,49.8937,48.8438,48.9094,2442459.0
2007-01-04,49.8187,50.2219,48.5625,49.6969,3997003.0
2007-01-05,49.5,52.125,49.2188,51.7406,6714789.0
2007-01-08,51.5625,53.0531,51.0281,51.5344,6035211.0
2007-01-09,53.25,53.55,51.0938,53.4281,7362128.0
2007-01-10,53.3812,54.2812,52.3406,53.4844,8483157.0
2007-01-11,53.4188,53.4188,51.75,52.6125,9151120.0
2007-01-12,53.3344,53.3812,51.8438,52.725,4023355.0
2007-01-15,52.9688,54.7313,52.4531,52.7812,6460101.0
2007-01-16,52.875,52.875,51.75,52.1344,2448293.0
2007-01-17,52.4531,52.4813,51.3,51.5625,2146144.0
2007-01-18,51.8438,53.2687,51.0469,52.8469,3351195.0
2007-01-19,53.25,53.4,52.1531,52.6219,873691.0
2007-01-22,52.7812,53.1469,51.5625,51.6656,1054069.0
2007-01-23,51.5625,52.7719,51.1875,51.7125,1850811.0
2007-01-24,51.75,52.8,51.6562,52.2375,3346251.0
2007-01-25,52.5938,53.4375,52.3031,53.4,6597888.0
2007-01-29,53.625,54.0938,52.7344,53.4281,7443963.0
2007-01-31,53.4375,53.4375,52.1344,52.7344,3744587.0
2007-02-01,51.5625,53.8125,51.5625,53.2594,1466155.0
2007-02-02,54.3563,55.0125,52.125,54.75,4019867.0
2007-02-05,54.9375,55.6125,53.4375,55.3406,4510197.0
2007-02-06,55.3125,55.5469,54.0,54.9656,2621973.0
2007-02-07,55.3875,55.3875,53.8125,54.7875,1981659.0
2007-02-08,53.6719,55.125,52.9125,54.7031,1794581.0
2007-02-09,54.375,55.3125,53.8125,55.1813,2633227.0
2007-02-12,55.3125,56.5312,54.0187,55.0875,6311973.0
2007-02-13,54.375,56.85,53.4375,56.5219,3442928.0
2007-02-14,58.3125,58.3125,54.4688,55.9219,2565200.0
2007-02-15,56.25,56.25,54.0,55.5281,2165989.0
2007-02-19,56.0625,56.0625,53.8688,54.9656,2159013.0
2007-02-20,55.125,56.625,54.5812,55.3875,5255845.0
2007-02-21,55.6875,55.6875,52.5938,53.0625,11985861.0
2007-02-22,53.25,53.9344,50.1,51.0187,14861520.0
2007-02-23,51.75,53.7281,51.6094,52.2,4476469.0
2007-02-26,52.5563,53.4375,51.0469,53.0906,1717579.0
2007-02-27,52.6875,53.3344,51.4594,51.975,1663152.0
2007-02-28,51.9375,53.6437,49.7438,53.0438,5174955.0
2007-03-01,53.25,53.25,50.6437,52.6312,3605173.0
2007-03-02,52.5,52.9969,51.4688,51.9281,3411403.0
2007-03-05,52.125,52.125,47.0719,47.8594,1514075.0
2007-03-06,49.6875,50.625,48.5625,50.0062,2106160.0
2007-03-07,50.3625,51.375,49.4719,50.9719,2692437.0
2007-03-08,50.625,51.0563,50.2969,50.9156,2699968.0
2007-03-09,50.625,51.0,48.5812,49.1344,1895152.0
2007-03-12,49.3031,49.875,47.8125,48.6562,1933397.0
2007-03-13,49.6875,50.7188,48.9562,49.9875,1107840.0
2007-03-14,48.4688,49.1437,47.8688,48.7406,1172693.0
2007-03-15,49.0125,50.6063,49.0125,49.9875,1104085.0
2007-03-16,50.6156,50.6156,48.1875,48.6,2031509.0
2007-03-19,49.2938,51.3469,48.9469,50.9625,2446363.0
2007-03-20,51.0563,53.3438,50.8406,52.9219,3745157.0
2007-03-21,53.1562,53.1937,51.6094,52.3875,1695920.0
2007-03-22,53.0438,53.4188,51.5625,51.8906,2260811.0
2007-03-23,53.25,53.25,50.7469,51.0656,1949083.0
2007-03-26,52.4625,52.4625,50.4375,50.7938,1592427.0
2007-03-28,52.5,52.5,48.6094,49.9313,2318032.0
2007-03-29,49.875,50.7844,48.1875,49.4813,5345435.0
2007-03-30,49.6219,51.15,49.05,49.6031,1814539.0
2007-04-02,49.6688,50.625,48.0844,50.0531,3428309.0
2007-04-03,49.875,52.8469,49.875,52.4813,3648896.0
2007-04-04,52.125,54.5438,52.125,53.4375,6753499.0
2007-04-05,53.8969,54.9375,53.5312,54.7969,10002293.0
2007-04-09,55.5,56.0625,54.4125,54.7031,1764368.0
2007-04-10,55.2,55.3125,53.8125,54.1969,5985045.0
2007-04-11,54.375,55.875,53.2594,55.2188,3949787.0
2007-04-12,56.2406,56.2406,52.5938,53.3531,1957867.0
2007-04-13,53.4375,53.9062,52.4906,52.8,2593749.0
2007-04-16,53.5687,54.1875,53.0719,53.7188,2186827.0
2007-04-17,53.9437,53.9437,53.2687,53.475,1298837.0
2007-04-18,54.0,54.2625,53.2687,53.4844,1889024.0
2007-04-19,54.0,54.5625,52.35,54.0563,4578459.0
2007-04-20,54.1875,55.7625,53.4469,55.2656,4225168.0
2007-04-23,55.3125,56.1937,54.2812,54.6188,1655467.0
2007-04-24,53.6437,54.7313,53.625,54.1969,1663611.0
2007-04-25,53.7094,54.375,52.6219,53.0531,2978411.0
2007-04-26,53.3438,55.5,52.7062,54.8344,5954592.0
2007-04-27,54.8344,55.125,53.0906,53.3156,1878795.0
2007-04-30,53.0625,56.1937,52.875,55.575,2878997.0
2007-05-03,56.0625,57.1688,55.5,55.875,4773237.0
2007-05-04,56.2125,58.875,55.9219,58.1437,7484859.0
2007-05-07,58.1437,59.7,57.2344,57.5344,2964944.0
2007-05-08,58.1063,58.1063,54.7594,55.0406,3477755.0
2007-05-09,55.0406,55.0406,52.5,52.725,8329296.0
2007-05-10,53.9625,53.9625,51.7687,52.2094,5465979.0
2007-05-11,52.125,52.4813,50.8219,52.125,2474245.0
2007-05-14,54.375,54.7219,52.725,54.0469,7250549.0
2007-05-15,54.1875,54.5438,53.6906,54.2812,2094272.0
2007-05-16,54.0,54.9562,53.2406,54.2812,3897984.0
2007-05-17,54.375,55.275,54.0094,54.2156,1718555.0
2007-05-18,53.6437,55.125,53.6437,54.7406,1879099.0
2007-05-21,55.1063,55.875,53.6719,53.9813,849024.0
2007-05-22,53.9813,55.4062,53.4562,55.0406,3783216.0
2007-05-23,55.6875,55.8187,53.4844,54.3375,4374512.0
2007-05-24,53.9813,54.75,53.4469,54.3094,5173931.0
2007-05-25,54.1781,55.4531,52.9031,55.2656,1886811.0
2007-05-28,55.2656,56.8125,54.7875,56.5875,3290229.0
2007-05-29,56.8125,57.1875,55.4344,56.2313,2206293.0
2007-05-30,55.7062,57.1875,54.9375,56.3625,4078800.0
2007-05-31,56.8125,57.9375,55.7812,57.2531,5707696.0
2007-06-01,57.375,59.7188,55.9125,59.2031,3763173.0
2007-06-04,59.2031,60.0187,55.7344,56.175,3015520.0
2007-06-05,56.625,57.5438,55.875,56.925,1842043.0
2007-06-06,58.125,58.125,54.4313,55.0312,2082096.0
2007-06-07,55.125,55.6875,54.0187,54.6469,1507051.0
2007-06-08,54.9375,55.4437,53.6531,54.8719,2597045.0
2007-06-11,55.3125,59.8125,55.125,58.2656,13233115.0
2007-06-12,57.75,57.825,55.7625,57.1312,4119349.0
2007-06-13,56.6813,57.5625,55.1719,55.4344,1627664.0
2007-06-14,56.2313,56.4281,54.75,55.0125,1229920.0
2007-06-15,55.875,56.5312,54.9375,55.4344,1983611.0
2007-06-18,56.1562,56.7938,55.5,55.725,1141435.0
2007-06-19,55.0125,57.5531,55.0125,57.1312,8283056.0
2007-06-20,57.375,57.375,55.5094,55.7531,1975141.0
2007-06-21,56.25,56.625,54.8438,55.3219,2603723.0
2007-06-22,56.25,57.75,55.5,57.375,4611712.0
2007-06-25,57.5625,57.9375,55.125,57.6,1702261.0
2007-06-26,57.3656,58.575,56.6906,58.4156,2129227.0
2007-06-27,58.5,58.7438,57.4125,58.1625,1556069.0
2007-06-28,58.6875,60.9281,57.075,59.9062,7909243.0
2007-06-29,59.9062,59.9062,57.4406,58.1813,2187371.0
2007-07-02,58.5,58.5,57.5625,57.9375,2823765.0
2007-07-03,59.2687,59.2687,57.45,58.0875,1476949.0
2007-07-04,59.0344,59.0344,57.5625,57.8531,924395.0
2007-07-05,58.2938,58.875,57.75,58.4531,1027861.0
2007-07-06,58.5,58.7438,57.8344,58.5094,2762533.0
2007-07-09,58.875,59.8875,58.4625,59.5781,2237712.0
2007-07-10,59.5781,59.8125,58.2656,58.6688,1938245.0
2007-07-11,58.5,59.8125,58.125,58.3875,1521285.0
2007-07-12,58.5,59.2875,58.1719,59.1188,1859749.0
2007-07-13,59.4375,60.3844,59.4375,59.8688,3132411.0
2007-07-16,59.4469,61.5563,59.4469,60.7875,2444224.0
2007-07-17,61.125,61.875,60.75,60.9375,1953024.0
2007-07-18,61.125,63.375,61.125,62.3625,9656752.0
2007-07-19,62.3625,63.7406,61.3688,63.3094,2067755.0
2007-07-20,63.75,64.1156,61.7062,62.8875,2465963.0
2007-07-23,62.7938,64.3125,61.5375,63.5719,2435189.0
2007-07-24,63.7313,64.125,62.6625,63.2156,2096976.0
2007-07-25,62.625,63.2812,61.3125,61.6781,1198779.0
2007-07-26,61.875,65.625,60.8438,63.3563,4342475.0
2007-07-27,63.75,63.75,60.9,61.1437,2318224.0
2007-07-30,59.3063,65.5125,59.3063,64.275,2889712.0
2007-07-31,64.275,65.0625,62.4375,63.4219,5132843.0
2007-08-01,63.7031,63.7031,60.9,61.0594,3837461.0
2007-08-02,61.1437,62.625,60.1125,61.425,1870795.0
2007-08-03,60.9844,62.4375,60.975,61.7812,2354757.0
2007-08-06,60.4781,60.8906,59.625,60.5719,1837739.0
2007-08-07,62.7938,62.7938,60.75,61.5094,1229509.0
2007-08-08,62.4,62.4,61.5469,61.9313,1913984.0
2007-08-09,62.3438,63.1594,60.0,60.3094,1727680.0
2007-08-10,59.4375,60.0,57.75,58.6312,2156336.0
2007-08-13,59.0625,60.5625,58.3219,59.0906,1381936.0
2007-08-14,59.625,59.625,58.9031,59.1188,451813.0
2007-08-16,57.2719,58.6594,55.6875,58.4344,4108944.0
2007-08-17,58.5,59.0531,54.9656,55.6969,4710981.0
2007-08-20,56.625,58.0312,56.625,57.1781,1848619.0
2007-08-21,57.2062,57.5438,53.4375,54.0094,1564379.0
2007-08-22,54.3844,56.25,53.2594,56.025,1620933.0
2007-08-23,56.2687,57.375,54.1875,54.6,1869819.0
2007-08-24,54.7875,55.6875,54.375,54.7406,1312384.0
2007-08-27,55.875,57.5625,54.75,57.225,1168085.0
2007-08-28,57.1875,58.4813,56.2594,57.5812,1579936.0
2007-08-29,56.4375,60.5625,55.7812,60.15,4486688.0
2007-08-30,60.375,61.125,58.6219,59.0156,9866176.0
2007-08-31,59.0625,59.0625,57.5625,58.1063,3496000.0
2007-09-03,58.3781,59.25,57.45,57.7219,2980565.0
2007-09-04,58.5,58.9406,57.75,58.6125,1815424.0
2007-09-05,58.8,59.0625,56.8125,58.7438,2958955.0
2007-09-06,58.65,59.25,57.2062,59.0156,1015653.0
2007-09-07,59.5312,60.1875,58.125,58.3031,1631808.0
2007-09-10,57.9375,59.625,57.1969,58.1437,1291899.0
2007-09-11,57.375,59.25,57.375,58.725,1026139.0
2007-09-12,59.025,60.4688,58.4062,58.6688,2197344.0
2007-09-13,58.5938,59.5125,58.3219,59.2781,1348581.0
2007-09-14,59.0625,59.9437,58.1531,58.3594,2090693.0
2007-09-17,58.0406,59.2313,57.9375,58.6969,1557845.0
2007-09-18,58.6969,61.0875,58.5094,60.8063,3343435.0
2007-09-19,61.875,65.4375,61.875,64.6875,4925216.0
2007-09-20,65.25,66.1875,62.8406,63.3281,9488224.0
2007-09-21,63.375,68.4375,62.4938,66.1594,8120139.0
2007-09-24,67.5,71.8125,67.4625,70.4062,18458485.0
2007-09-25,70.4719,71.775,66.9375,68.1844,8104496.0
2007-09-26,68.25,73.125,68.025,70.275,16559744.0
2007-09-27,73.875,73.875,70.3125,71.0156,14348037.0
2007-09-28,71.4281,72.7875,70.5188,71.0625,4875376.0
2007-10-01,72.525,76.875,71.25,74.6438,16348965.0
2007-10-03,75.375,76.2562,69.6656,72.4781,15125371.0
2007-10-04,71.4375,73.8656,71.4375,71.7562,7936517.0
2007-10-05,71.8594,72.75,70.3125,70.6687,4230651.0
2007-10-08,72.1875,72.1875,66.8063,68.6344,5617349.0
2007-10-09,67.3125,73.125,66.5625,72.5062,5330395.0
2007-10-10,73.125,76.5,70.8938,71.9531,5766795.0
2007-10-11,72.9187,76.2937,71.5312,75.2156,4322827.0
2007-10-12,75.0,78.0844,74.4469,75.9281,9759152.0
2007-10-15,76.5,83.325,76.5,82.3031,10967947.0
2007-10-16,82.5,83.4,78.75,81.3094,6099371.0
2007-10-17,78.5625,79.8656,72.1875,78.2156,5567552.0
2007-10-18,78.75,82.125,74.0813,75.45,6763653.0
2007-10-19,75.975,76.8656,72.1875,73.6219,4865397.0
2007-10-22,73.125,74.8875,70.3125,72.2344,4460427.0
2007-10-23,65.625,77.1375,61.6875,76.6031,4143493.0
2007-10-24,77.775,77.8125,73.0687,73.8562,6481728.0
2007-10-25,74.7562,75.375,73.125,74.0813,11938267.0
2007-10-26,75.0,78.75,74.2875,76.3688,5535973.0
2007-10-29,76.95,79.125,76.35,77.8875,11379872.0
2007-10-30,79.125,79.6781,76.6875,77.9531,16200880.0
2007-10-31,78.0,78.9187,76.8844,77.2312,7118037.0
2007-11-01,77.2688,79.3875,75.0,76.3781,7546752.0
2007-11-02,75.0,76.3125,71.9062,73.7438,7622693.0
2007-11-05,74.0625,76.5656,73.5,75.1969,5729851.0
2007-11-06,76.125,81.9187,75.4313,80.6156,11192133.0
2007-11-07,81.75,89.1375,81.1969,85.7906,19332213.0
2007-11-08,85.3125,88.125,82.5,87.6375,7047152.0
2007-11-12,85.3219,85.3219,81.4875,83.8594,6885808.0
2007-11-13,84.0,84.75,80.25,81.5437,10131893.0
2007-11-14,83.8125,85.6875,81.7688,83.5406,12271381.0
2007-11-15,84.3938,86.9625,82.1531,82.5656,17602645.0
2007-11-16,82.5,85.3125,81.0,81.9938,16818800.0
2007-11-19,83.4375,85.3125,82.6875,83.8781,11855883.0
2007-11-20,83.8125,87.6656,82.4344,83.2781,22468400.0
2007-11-21,83.4375,84.1406,78.0563,79.0219,14979195.0
2007-11-22,79.4812,80.7188,75.075,79.4437,12117323.0
2007-11-23,80.0062,81.4688,77.4375,78.825,8468667.0
2007-11-26,79.875,80.625,78.9,79.275,7123819.0
2007-11-27,79.1062,80.7844,78.3938,80.2031,9090027.0
2007-11-28,81.5625,83.4656,78.7594,79.7812,14163088.0
2007-11-29,80.8125,81.1875,76.7344,78.3281,24235227.0
2007-11-30,78.5625,81.1875,78.1875,80.3344,19002656.0
2007-12-03,81.5625,81.7125,79.35,79.9969,15785200.0
2007-12-04,80.625,83.4375,80.4469,82.3969,15718528.0
2007-12-05,83.4375,91.575,83.4375,90.2625,36634581.0
2007-12-06,92.25,93.1781,88.3875,89.5125,20495765.0
2007-12-07,89.625,90.8438,85.4344,88.4812,8697285.0
2007-12-10,89.4281,94.6875,88.6875,93.7781,20093216.0
2007-12-11,95.4187,98.4,94.6875,97.3969,16172069.0
2007-12-12,97.0781,102.506,93.75,101.344,20617984.0
2007-12-13,102.188,102.9,96.7969,97.7531,13514432.0
